DATE,TIME,ASN,PREFIX,FREQ
20200801,0600,AS6871,143.159.0.0/16,118
20200801,1000,AS6871,143.159.0.0/16,118
20200801,1600,AS6871,143.159.0.0/16,117
20200801,2000,AS6871,143.159.0.0/16,118
20200802,0600,AS6871,143.159.0.0/16,118
20200802,1000,AS6871,143.159.0.0/16,118
20200802,1600,AS6871,143.159.0.0/16,118
20200802,2000,AS6871,143.159.0.0/16,118
20200803,0600,AS6871,143.159.0.0/16,118
20200803,1000,AS6871,143.159.0.0/16,118
20200803,1600,AS6871,143.159.0.0/16,117
20200803,2000,AS6871,143.159.0.0/16,117
20200804,0600,AS6871,143.159.0.0/16,117
20200804,1000,AS6871,143.159.0.0/16,117
20200804,1600,AS6871,143.159.0.0/16,117
20200804,2000,AS6871,143.159.0.0/16,117
20200805,0600,AS6871,143.159.0.0/16,117
20200805,1000,AS6871,143.159.0.0/16,117
20200805,1600,AS6871,143.159.0.0/16,117
20200805,2000,AS6871,143.159.0.0/16,117
20200806,0600,AS6871,143.159.0.0/16,117
20200806,1000,AS6871,143.159.0.0/16,117
20200806,1600,AS6871,143.159.0.0/16,126
20200806,2000,AS6871,143.159.0.0/16,126
20200807,0600,AS6871,143.159.0.0/16,125
20200807,1000,AS6871,143.159.0.0/16,126
20200807,1600,AS6871,143.159.0.0/16,126
20200807,2000,AS6871,143.159.0.0/16,126
20200808,0600,AS6871,143.159.0.0/16,126
20200808,1000,AS6871,143.159.0.0/16,126
20200808,1600,AS6871,143.159.0.0/16,124
20200808,2000,AS6871,143.159.0.0/16,124
20200809,0600,AS6871,143.159.0.0/16,124
20200809,1000,AS6871,143.159.0.0/16,124
20200809,1600,AS6871,143.159.0.0/16,124
20200809,2000,AS6871,143.159.0.0/16,124
20200810,0600,AS6871,143.159.0.0/16,124
20200810,1000,AS6871,143.159.0.0/16,124
20200810,1600,AS6871,143.159.0.0/16,124
20200810,2000,AS6871,143.159.0.0/16,124
20200811,0600,AS6871,143.159.0.0/16,124
20200811,1000,AS6871,143.159.0.0/16,124
20200811,1600,AS6871,143.159.0.0/16,123
20200811,2000,AS6871,143.159.0.0/16,123
20200812,0600,AS6871,143.159.0.0/16,123
20200812,1000,AS6871,143.159.0.0/16,123
20200812,1600,AS6871,143.159.0.0/16,123
20200812,2000,AS6871,143.159.0.0/16,123
20200813,0600,AS6871,143.159.0.0/16,123
20200813,1000,AS6871,143.159.0.0/16,123
20200813,1600,AS6871,143.159.0.0/16,123
20200813,2000,AS6871,143.159.0.0/16,124
