DATE,TIME,ASN,PREFIX,FREQ
20201001,0200,AS135189,45.249.252.0/24,126
20201001,0800,AS135189,45.249.252.0/24,126
20201001,1400,AS135189,45.249.252.0/24,126
20201001,2000,AS135189,45.249.252.0/24,126
20201002,0200,AS135189,45.249.252.0/24,125
20201002,0800,AS135189,45.249.252.0/24,125
20201002,1400,AS135189,45.249.252.0/24,125
20201002,2000,AS135189,45.249.252.0/24,123
20201003,0200,AS135189,45.249.252.0/24,124
20201003,0800,AS135189,45.249.252.0/24,124
20201003,1400,AS135189,45.249.252.0/24,124
20201003,2000,AS135189,45.249.252.0/24,124
20201004,0200,AS135189,45.249.252.0/24,123
20201004,0800,AS135189,45.249.252.0/24,123
20201004,1400,AS135189,45.249.252.0/24,123
20201004,2000,AS135189,45.249.252.0/24,123
20201005,0200,AS135189,45.249.252.0/24,124
20201005,0800,AS135189,45.249.252.0/24,124
20201005,1400,AS135189,45.249.252.0/24,124
20201005,2000,AS135189,45.249.252.0/24,124
20201006,0200,AS135189,45.249.252.0/24,125
20201006,0800,AS135189,45.249.252.0/24,124
20201006,1400,AS135189,45.249.252.0/24,128
20201006,2000,AS135189,45.249.252.0/24,129
20201007,0200,AS135189,45.249.252.0/24,129
20201007,0800,AS135189,45.249.252.0/24,129
20201007,1400,AS135189,45.249.252.0/24,129
20201007,2000,AS135189,45.249.252.0/24,129
20201008,0200,AS135189,45.249.252.0/24,129
20201008,0800,AS135189,45.249.252.0/24,129
20201008,1400,AS135189,45.249.252.0/24,125
20201008,2000,AS135189,45.249.252.0/24,128
20201009,0200,AS135189,45.249.252.0/24,128
20201009,0800,AS135189,45.249.252.0/24,126
20201009,1400,AS135189,45.249.252.0/24,126
20201009,2000,AS135189,45.249.252.0/24,126
20201010,0200,AS135189,45.249.252.0/24,126
20201010,0800,AS135189,45.249.252.0/24,126
20201010,1400,AS135189,45.249.252.0/24,126
20201010,2000,AS135189,45.249.252.0/24,126
20201011,0200,AS135189,45.249.252.0/24,127
20201011,0800,AS135189,45.249.252.0/24,129
20201011,1400,AS135189,45.249.252.0/24,129
20201011,2000,AS135189,45.249.252.0/24,129
20201012,0200,AS135189,45.249.252.0/24,129
